,idx,fk,ratio
636,127,1173,0.816496580927726
637,127,1161,0.35355339059327373
638,127,1220,0.3162277660168379
639,127,1182,0.2357022603955158
640,128,128,0.9999999999999999
641,128,1145,0.5163977794943223
642,128,188,0.4472135954999579
643,128,527,0.4472135954999579
644,128,704,0.4472135954999579
645,129,129,1.0000000000000002
646,129,2,0.408248290463863
647,129,9,0.408248290463863
648,129,16,0.408248290463863
649,129,51,0.408248290463863
650,130,130,1.0000000000000002
651,130,33,0.408248290463863
652,130,34,0.408248290463863
653,130,41,0.408248290463863
654,130,50,0.408248290463863
655,131,131,0.9999999999999998
656,131,1246,0.9999999999999998
657,131,2,0.4999999999999999
658,131,9,0.4999999999999999
659,131,16,0.4999999999999999
660,132,132,0.9999999999999998
661,132,56,0.4999999999999999
662,132,694,0.4999999999999999
663,132,58,0.408248290463863
664,132,992,0.408248290463863
665,133,133,1.0000000000000002
666,133,118,0.408248290463863
667,133,134,0.408248290463863
668,133,175,0.408248290463863
669,133,177,0.408248290463863
670,134,134,0.9999999999999998
671,134,133,0.408248290463863
672,134,704,0.35355339059327373
673,134,0,0.0
674,134,1,0.0
675,135,135,1.0000000000000002
676,135,33,0.408248290463863
677,135,34,0.408248290463863
678,135,41,0.408248290463863
679,135,50,0.408248290463863
680,136,136,0.9999999999999998
681,136,123,0.4999999999999999
682,136,1562,0.4999999999999999
683,136,970,0.35355339059327373
684,136,0,0.0
685,137,137,1.0000000000000002
686,137,1182,0.5773502691896257
687,137,2,0.408248290463863
688,137,9,0.408248290463863
689,137,16,0.408248290463863
690,138,138,0.9999999999999998
691,138,2,0.4999999999999999
692,138,9,0.4999999999999999
693,138,16,0.4999999999999999
694,138,51,0.4999999999999999
695,139,139,0.9999999999999998
696,139,1212,0.7071067811865475
697,139,14,0.4999999999999999
698,139,17,0.4999999999999999
699,139,81,0.4999999999999999
700,140,140,1.0000000000000002
701,140,1240,1.0000000000000002
702,140,33,0.408248290463863
703,140,34,0.408248290463863
704,140,41,0.408248290463863
705,141,141,0.9999999999999998
706,141,0,0.0
707,141,1,0.0
708,141,2,0.0
709,141,3,0.0
710,142,142,1.0000000000000002
711,142,225,0.6666666666666669
712,142,303,0.6666666666666669
713,142,304,0.6666666666666669
714,142,310,0.6666666666666669
715,143,143,0.9999999999999998
716,143,1420,0.4999999999999999
717,143,1715,0.4999999999999999
718,143,1210,0.408248290463863
719,143,1263,0.35355339059327373
720,144,144,0.9999999999999998
721,144,2,0.4999999999999999
722,144,9,0.4999999999999999
723,144,16,0.4999999999999999
724,144,51,0.4999999999999999
725,145,145,0.9999999999999998
726,145,100,0.4999999999999999
727,145,186,0.4999999999999999
728,145,203,0.4999999999999999
729,145,398,0.4999999999999999
730,146,146,0.9999999999999998
731,146,2,0.4999999999999999
732,146,9,0.4999999999999999
733,146,16,0.4999999999999999
734,146,51,0.4999999999999999
735,147,147,0.9999999999999998
736,147,2,0.4999999999999999
737,147,9,0.4999999999999999
738,147,16,0.4999999999999999
739,147,51,0.4999999999999999
740,148,148,0.9999999999999998
741,148,33,0.4999999999999999
742,148,34,0.4999999999999999
